TIME,GEO,ANIMALS,MONTH,UNIT,Value,Flag and Footnotes
2016,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5.15,
2016,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),49.19,
2016,Luxembourg,"Bovine animals, 1 year",December,Thousand head (animals),44.42,
2016,Hungary,Live bovine animals,December,Thousand head (animals),852,
2016,Hungary,"Bovine animals, less than 1 year",December,Thousand head (animals),239,
2016,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),62,
2016,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),177,
2016,Hungary,"Bovine animals, 1 year",December,Thousand head (animals),176,
2016,Malta,Live bovine animals,December,Thousand head (animals),14.36,
2016,Malta,"Bovine animals, less than 1 year",December,Thousand head (animals),3.88,
2016,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),0,
2016,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),3.88,
2016,Malta,"Bovine animals, 1 year",December,Thousand head (animals),3.19,
2016,Netherlands,Live bovine animals,December,Thousand head (animals),4294,
2016,Netherlands,"Bovine animals, less than 1 year",December,Thousand head (animals),1666,
2016,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),941,
2016,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),724,
2016,Netherlands,"Bovine animals, 1 year",December,Thousand head (animals),644,
2016,Austria,Live bovine animals,December,Thousand head (animals),1954.39,
2016,Austria,"Bovine animals, less than 1 year",December,Thousand head (animals),632.15,
2016,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),160.84,
2016,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),471.31,
2016,Austria,"Bovine animals, 1 year",December,Thousand head (animals),432.04,
2016,Poland,Live bovine animals,December,Thousand head (animals),5970.2,
2016,Poland,"Bovine animals, less than 1 year",December,Thousand head (animals),1717.8,
2016,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),137.8,
2016,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1580,
2016,Poland,"Bovine animals, 1 year",December,Thousand head (animals),1637.3,
2016,Portugal,Live bovine animals,December,Thousand head (animals),1635.01,
2016,Portugal,"Bovine animals, less than 1 year",December,Thousand head (animals),499.22,
2016,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),110.28,
2016,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),388.93,
2016,Portugal,"Bovine animals, 1 year",December,Thousand head (animals),266.57,
2016,Romania,Live bovine animals,December,Thousand head (animals),2049.7,
2016,Romania,"Bovine animals, less than 1 year",December,Thousand head (animals),446.9,
2016,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),133.7,
2016,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),313.2,
2016,Romania,"Bovine animals, 1 year",December,Thousand head (animals),250.6,
2016,Slovenia,Live bovine animals,December,Thousand head (animals),488.6,
2016,Slovenia,"Bovine animals, less than 1 year",December,Thousand head (animals),155.05,
2016,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),11.05,
2016,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),144.01,
2016,Slovenia,"Bovine animals, 1 year",December,Thousand head (animals),130.77,
2016,Slovakia,Live bovine animals,December,Thousand head (animals),446.11,
2016,Slovakia,"Bovine animals, less than 1 year",December,Thousand head (animals),130.48,
2016,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),19.83,
2016,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),110.66,
2016,Slovakia,"Bovine animals, 1 year",December,Thousand head (animals),84.38,
2016,Finland,Live bovine animals,December,Thousand head (animals),887.25,
2016,Finland,"Bovine animals, less than 1 year",December,Thousand head (animals),302.1,
2016,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),2.72,
2016,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),299.38,
2016,Finland,"Bovine animals, 1 year",December,Thousand head (animals),218.49,
2016,Sweden,Live bovine animals,December,Thousand head (animals),1436.05,
2016,Sweden,"Bovine animals, less than 1 year",December,Thousand head (animals),467.9,
2016,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),27.7,
2016,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),440.2,
2016,Sweden,"Bovine animals, 1 year",December,Thousand head (animals),344.12,
2016,United Kingdom,Live bovine animals,December,Thousand head (animals),9806,
2016,United Kingdom,"Bovine animals, less than 1 year",December,Thousand head (animals),2952,
2016,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),27,
2016,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),2925,
2016,United Kingdom,"Bovine animals, 1 year",December,Thousand head (animals),2435,
2016,Iceland,Live bovine animals,December,Thousand head (animals),79.9,
2016,Iceland,"Bovine animals, less than 1 year",December,Thousand head (animals),22.8,
2016,Iceland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),:,
2016,Iceland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),:,
2016,Iceland,"Bovine animals, 1 year",December,Thousand head (animals),20.2,
2016,Switzerland,Live bovine animals,December,Thousand head (animals),1560.09,
2016,Switzerland,"Bovine animals, less than 1 year",December,Thousand head (animals),510.59,
2016,Switzerland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),252.85,
2016,Switzerland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),257.74,
2016,Switzerland,"Bovine animals, 1 year",December,Thousand head (animals),243.26,
2016,Montenegro,Live bovine animals,December,Thousand head (animals),89,p
2016,Montenegro,"Bovine animals, less than 1 year",December,Thousand head (animals),16,p
2016,Montenegro,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),7,p
2016,Montenegro,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),9,p
2016,Montenegro,"Bovine animals, 1 year",December,Thousand head (animals),7,p
2016,North Macedonia,Live bovine animals,December,Thousand head (animals),255,
2016,North Macedonia,"Bovine animals, less than 1 year",December,Thousand head (animals),66,
2016,North Macedonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),7,
2016,North Macedonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),58,
2016,North Macedonia,"Bovine animals, 1 year",December,Thousand head (animals),21,
2016,Albania,Live bovine animals,December,Thousand head (animals),496.99,p
2016,Albania,"Bovine animals, less than 1 year",December,Thousand head (animals),57.77,p
2016,Albania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),11.55,p
2016,Albania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),46.22,p
2016,Albania,"Bovine animals, 1 year",December,Thousand head (animals),37.32,p
2016,Serbia,Live bovine animals,December,Thousand head (animals),893,
2016,Serbia,"Bovine animals, less than 1 year",December,Thousand head (animals),271,
2016,Serbia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),15,
2016,Serbia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),256,
2016,Serbia,"Bovine animals, 1 year",December,Thousand head (animals),150,
2016,Turkey,Live bovine animals,December,Thousand head (animals),14222.23,p
2016,Turkey,"Bovine animals, less than 1 year",December,Thousand head (animals),3539.24,e
2016,Turkey,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),20.29,e
2016,Turkey,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),3518.95,e
2016,Turkey,"Bovine animals, 1 year",December,Thousand head (animals),3676.37,p
2016,Bosnia and Herzegovina,Live bovine animals,December,Thousand head (animals),455,e
2016,Bosnia and Herzegovina,"Bovine animals, less than 1 year",December,Thousand head (animals),100,e
2016,Bosnia and Herzegovina,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),36,e
2016,Bosnia and Herzegovina,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),64,e
2016,Bosnia and Herzegovina,"Bovine animals, 1 year",December,Thousand head (animals),74,e
2016,Kosovo (under United Nations Security Council Resolution 1244/99),Live bovine animals,December,Thousand head (animals),264.97,
2016,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year",December,Thousand head (animals),83.57,
2016,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),45.69,
2016,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),37.88,
2016,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, 1 year",December,Thousand head (animals),25.72,
2017,European Union - 28 countries,Live bovine animals,December,Thousand head (animals),88818.84,
2017,European Union - 28 countries,"Bovine animals, less than 1 year",December,Thousand head (animals),26915.53,
2017,European Union - 28 countries,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),6019.98,
2017,European Union - 28 countries,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20896.55,
2017,European Union - 28 countries,"Bovine animals, 1 year",December,Thousand head (animals),18593.96,
2017,European Union - 27 countries (2007-2013),Live bovine animals,December,Thousand head (animals),88367.84,
2017,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year",December,Thousand head (animals),26759.53,
2017,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5999.98,
2017,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20760.55,
2017,European Union - 27 countries (2007-2013),"Bovine animals, 1 year",December,Thousand head (animals),18493.96,
2017,European Union - 25 countries (2004-2006),Live bovine animals,December,Thousand head (animals),85803.82,
2017,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand head (animals),26217.41,
2017,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5848.39,
2017,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20370.02,
2017,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand head (animals),18188.8,
2017,European Union - 15 countries (1995-2004),Live bovine animals,December,Thousand head (animals),75197.48,
2017,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand head (animals),23190.61,
2017,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5499.19,
2017,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),17692.42,
2017,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand head (animals),15561,
2017,Belgium,Live bovine animals,December,Thousand head (animals),2385.99,
2017,Belgium,"Bovine animals, less than 1 year",December,Thousand head (animals),699.71,
2017,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),161.13,
2017,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),538.58,
2017,Belgium,"Bovine animals, 1 year",December,Thousand head (animals),484.33,
2017,Bulgaria,Live bovine animals,December,Thousand head (animals),552.92,p
2017,Bulgaria,"Bovine animals, less than 1 year",December,Thousand head (animals),109.72,p
2017,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),23.09,p
2017,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),86.63,p
2017,Bulgaria,"Bovine animals, 1 year",December,Thousand head (animals),56.76,
2017,Czechia,Live bovine animals,December,Thousand head (animals),1366.36,
2017,Czechia,"Bovine animals, less than 1 year",December,Thousand head (animals),406.69,
2017,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),0.43,
2017,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),406.26,
2017,Czechia,"Bovine animals, 1 year",December,Thousand head (animals),299.25,
2017,Denmark,Live bovine animals,December,Thousand head (animals),1558,
2017,Denmark,"Bovine animals, less than 1 year",December,Thousand head (animals),541,
2017,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),268,
2017,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),273,
2017,Denmark,"Bovine animals, 1 year",December,Thousand head (animals),294,
2017,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand head (animals),12281.2,
2017,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand head (animals),3704.22,
2017,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),216.64,
2017,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),3487.58,
2017,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand head (animals),2904.25,
2017,Estonia,Live bovine animals,December,Thousand head (animals),250.9,
2017,Estonia,"Bovine animals, less than 1 year",December,Thousand head (animals),70,
2017,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),3.3,
2017,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),66.7,
2017,Estonia,"Bovine animals, 1 year",December,Thousand head (animals),49.4,
2017,Ireland,Live bovine animals,December,Thousand head (animals),6673.59,
2017,Ireland,"Bovine animals, less than 1 year",December,Thousand head (animals),2086.51,
2017,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),13.6,
2017,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),2072.91,
2017,Ireland,"Bovine animals, 1 year",December,Thousand head (animals),1792.21,
2017,Greece,Live bovine animals,December,Thousand head (animals),556,
2017,Greece,"Bovine animals, less than 1 year",December,Thousand head (animals),151,
2017,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),46,
2017,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),106,
2017,Greece,"Bovine animals, 1 year",December,Thousand head (animals),101,
2017,Spain,Live bovine animals,December,Thousand head (animals),6465.75,
2017,Spain,"Bovine animals, less than 1 year",December,Thousand head (animals),2492.05,
2017,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),1876.32,
2017,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),615.73,
2017,Spain,"Bovine animals, 1 year",December,Thousand head (animals),822.23,
2017,France,Live bovine animals,December,Thousand head (animals),18975.48,
2017,France,"Bovine animals, less than 1 year",December,Thousand head (animals),5266.45,
2017,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),613.24,
2017,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4653.21,
2017,France,"Bovine animals, 1 year",December,Thousand head (animals),3380.79,
2017,Croatia,Live bovine animals,December,Thousand head (animals),451,
2017,Croatia,"Bovine animals, less than 1 year",December,Thousand head (animals),156,
2017,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),20,
2017,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),136,
2017,Croatia,"Bovine animals, 1 year",December,Thousand head (animals),100,
2017,Italy,Live bovine animals,December,Thousand head (animals),6349.81,
2017,Italy,"Bovine animals, less than 1 year",December,Thousand head (animals),1738.44,
2017,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),1022.11,
2017,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),716.33,
2017,Italy,"Bovine animals, 1 year",December,Thousand head (animals),1500.51,
2017,Cyprus,Live bovine animals,December,Thousand head (animals),67.03,
2017,Cyprus,"Bovine animals, less than 1 year",December,Thousand head (animals),23.44,
2017,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),10.37,
2017,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),13.07,
2017,Cyprus,"Bovine animals, 1 year",December,Thousand head (animals),10.68,
2017,Latvia,Live bovine animals,December,Thousand head (animals),405.82,
2017,Latvia,"Bovine animals, less than 1 year",December,Thousand head (animals),108.19,
2017,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),52.46,
2017,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),55.72,
2017,Latvia,"Bovine animals, 1 year",December,Thousand head (animals),69.71,
2017,Lithuania,Live bovine animals,December,Thousand head (animals),676.9,
2017,Lithuania,"Bovine animals, less than 1 year",December,Thousand head (animals),180.2,
2017,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),68.1,
2017,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),112.1,
2017,Lithuania,"Bovine animals, 1 year",December,Thousand head (animals),135.1,
2017,Luxembourg,Live bovine animals,December,Thousand head (animals),198.07,
2017,Luxembourg,"Bovine animals, less than 1 year",December,Thousand head (animals),50.46,
2017,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5.04,
2017,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),45.42,
2017,Luxembourg,"Bovine animals, 1 year",December,Thousand head (animals),44.29,
2017,Hungary,Live bovine animals,December,Thousand head (animals),870,
2017,Hungary,"Bovine animals, less than 1 year",December,Thousand head (animals),243,
2017,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),67,
2017,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),176,
2017,Hungary,"Bovine animals, 1 year",December,Thousand head (animals),179,
2017,Malta,Live bovine animals,December,Thousand head (animals),14.18,
2017,Malta,"Bovine animals, less than 1 year",December,Thousand head (animals),4.18,
2017,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),0,
2017,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4.18,
2017,Malta,"Bovine animals, 1 year",December,Thousand head (animals),3.08,
2017,Netherlands,Live bovine animals,December,Thousand head (animals),4030,
2017,Netherlands,"Bovine animals, less than 1 year",December,Thousand head (animals),1594,
2017,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),948,
2017,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),646,
2017,Netherlands,"Bovine animals, 1 year",December,Thousand head (animals),575,
2017,Austria,Live bovine animals,December,Thousand head (animals),1943.48,
2017,Austria,"Bovine animals, less than 1 year",December,Thousand head (animals),623.52,
2017,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),157.25,
2017,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),466.27,
2017,Austria,"Bovine animals, 1 year",December,Thousand head (animals),438.59,
2017,Poland,Live bovine animals,December,Thousand head (animals),6035.7,
2017,Poland,"Bovine animals, less than 1 year",December,Thousand head (animals),1713.1,
2017,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),114.3,
2017,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1598.8,
2017,Poland,"Bovine animals, 1 year",December,Thousand head (animals),1668.7,
2017,Portugal,Live bovine animals,December,Thousand head (animals),1670.02,
2017,Portugal,"Bovine animals, less than 1 year",December,Thousand head (animals),514.71,
2017,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),117.73,
2017,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),396.99,
2017,Portugal,"Bovine animals, 1 year",December,Thousand head (animals),255.72,
2017,Romania,Live bovine animals,December,Thousand head (animals),2011.1,
2017,Romania,"Bovine animals, less than 1 year",December,Thousand head (animals),432.4,
2017,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),128.5,
2017,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),303.9,
2017,Romania,"Bovine animals, 1 year",December,Thousand head (animals),248.4,
2017,Slovenia,Live bovine animals,December,Thousand head (animals),479.61,
2017,Slovenia,"Bovine animals, less than 1 year",December,Thousand head (animals),153.23,
2017,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),13.14,
2017,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),140.1,
2017,Slovenia,"Bovine animals, 1 year",December,Thousand head (animals),128.48,
2017,Slovakia,Live bovine animals,December,Thousand head (animals),439.83,
2017,Slovakia,"Bovine animals, less than 1 year",December,Thousand head (animals),124.77,
2017,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),20.1,
2017,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),104.67,
2017,Slovakia,"Bovine animals, 1 year",December,Thousand head (animals),84.41,
2017,Finland,Live bovine animals,December,Thousand head (animals),874.52,
2017,Finland,"Bovine animals, less than 1 year",December,Thousand head (animals),298.8,
2017,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),2.69,
2017,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),296.11,
2017,Finland,"Bovine animals, 1 year",December,Thousand head (animals),213.1,
2017,Sweden,Live bovine animals,December,Thousand head (animals),1448.59,
2017,Sweden,"Bovine animals, less than 1 year",December,Thousand head (animals),473.75,
2017,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),24.45,
2017,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),449.3,
2017,Sweden,"Bovine animals, 1 year",December,Thousand head (animals),341.98,
2017,United Kingdom,Live bovine animals,December,Thousand head (animals),9787,
2017,United Kingdom,"Bovine animals, less than 1 year",December,Thousand head (animals),2956,
2017,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),27,
2017,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),2929,
2017,United Kingdom,"Bovine animals, 1 year",December,Thousand head (animals),2413,
2017,Iceland,Live bovine animals,December,Thousand head (animals),80.9,
2017,Iceland,"Bovine animals, less than 1 year",December,Thousand head (animals),22.8,
2017,Iceland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),:,
2017,Iceland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),:,
2017,Iceland,"Bovine animals, 1 year",December,Thousand head (animals),20.4,
2017,Switzerland,Live bovine animals,December,Thousand head (animals),1560.73,
2017,Switzerland,"Bovine animals, less than 1 year",December,Thousand head (animals),508.47,
2017,Switzerland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),248.88,
2017,Switzerland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),259.58,
2017,Switzerland,"Bovine animals, 1 year",December,Thousand head (animals),247.22,
2017,Montenegro,Live bovine animals,December,Thousand head (animals),87,
2017,Montenegro,"Bovine animals, less than 1 year",December,Thousand head (animals),16,
2017,Montenegro,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5,
2017,Montenegro,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),11,
2017,Montenegro,"Bovine animals, 1 year",December,Thousand head (animals),5,
2017,North Macedonia,Live bovine animals,December,Thousand head (animals),255,
2017,North Macedonia,"Bovine animals, less than 1 year",December,Thousand head (animals),69,
2017,North Macedonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),7,
2017,North Macedonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),62,
2017,North Macedonia,"Bovine animals, 1 year",December,Thousand head (animals),15,
2017,Albania,Live bovine animals,December,Thousand head (animals),475.22,
2017,Albania,"Bovine animals, less than 1 year",December,Thousand head (animals),42.77,
2017,Albania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),14.49,
2017,Albania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),28.28,
2017,Albania,"Bovine animals, 1 year",December,Thousand head (animals),44.19,
2017,Serbia,Live bovine animals,December,Thousand head (animals),899,
2017,Serbia,"Bovine animals, less than 1 year",December,Thousand head (animals),281,
2017,Serbia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),25,
2017,Serbia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),256,
2017,Serbia,"Bovine animals, 1 year",December,Thousand head (animals),140,
2017,Turkey,Live bovine animals,December,Thousand head (animals),16105.03,p
2017,Turkey,"Bovine animals, less than 1 year",December,Thousand head (animals),4290.84,e
2017,Turkey,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),24.6,e
2017,Turkey,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4266.24,e
2017,Turkey,"Bovine animals, 1 year",December,Thousand head (animals),4207.27,p
2017,Bosnia and Herzegovina,Live bovine animals,December,Thousand head (animals),445,e
2017,Bosnia and Herzegovina,"Bovine animals, less than 1 year",December,Thousand head (animals),93,e
2017,Bosnia and Herzegovina,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),35,e
2017,Bosnia and Herzegovina,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),58,e
2017,Bosnia and Herzegovina,"Bovine animals, 1 year",December,Thousand head (animals),77,e
2017,Kosovo (under United Nations Security Council Resolution 1244/99),Live bovine animals,December,Thousand head (animals),259.73,
2017,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year",December,Thousand head (animals),84.48,
2017,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),45.18,
2017,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),39.3,
2017,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, 1 year",December,Thousand head (animals),24.81,
2018,European Union - 28 countries,Live bovine animals,December,Thousand head (animals),87508.54,
2018,European Union - 28 countries,"Bovine animals, less than 1 year",December,Thousand head (animals),26493.91,
2018,European Union - 28 countries,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),6038.9,
2018,European Union - 28 countries,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20455.25,
2018,European Union - 28 countries,"Bovine animals, 1 year",December,Thousand head (animals),18228.6,
2018,European Union - 27 countries (2007-2013),Live bovine animals,December,Thousand head (animals),87094.54,
2018,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year",December,Thousand head (animals),26340.91,
2018,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),6019.9,
2018,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20321.25,
2018,European Union - 27 countries (2007-2013),"Bovine animals, 1 year",December,Thousand head (animals),18132.6,
2018,European Union - 25 countries (2004-2006),Live bovine animals,December,Thousand head (animals),84550.51,
2018,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand head (animals),25801.66,
2018,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5867.12,
2018,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),19934.78,
2018,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand head (animals),17826.66,
2018,European Union - 15 countries (1995-2004),Live bovine animals,December,Thousand head (animals),73811.1,p
2018,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand head (animals),22783.96,p
2018,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5546.16,ep
2018,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),17237.81,ep
